Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.147541,0.225000,0.178218,0.147727,0.088068,0.025568,0.738636,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
0.212766,0.750000,0.331492,0.315341,0.028409,0.085227,0.571023,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,126
