Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.095890,0.000000,0.904110,73.000000,126
0.086957,0.666667,0.153846,0.287671,0.013699,0.027397,0.671233,73.000000,126
0.100000,0.250000,0.142857,0.123288,0.041096,0.013699,0.821918,73.000000,126
NaN,0.000000,NaN,0.000000,0.095890,0.000000,0.904110,73.000000,126
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,126
0.100000,0.600000,0.171429,0.369863,0.027397,0.041096,0.561644,73.000000,126
NaN,0.000000,NaN,0.000000,0.041096,0.000000,0.958904,73.000000,126
NaN,0.000000,NaN,0.000000,0.054795,0.000000,0.945205,73.000000,126
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,126
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,126
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,126
NaN,0.000000,NaN,0.000000,0.054795,0.000000,0.945205,73.000000,126
0.300000,0.666667,0.413793,0.191781,0.041096,0.082192,0.684932,73.000000,126
NaN,0.000000,NaN,0.000000,0.068493,0.000000,0.931507,73.000000,126
0.150000,0.600000,0.240000,0.232877,0.027397,0.041096,0.698630,73.000000,126
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,126
0.000000,0.000000,NaN,0.246575,0.054795,0.000000,0.698630,73.000000,126
0.041096,1.000000,0.078947,0.958904,0.000000,0.041096,0.000000,73.000000,126
0.076923,0.400000,0.129032,0.328767,0.041096,0.027397,0.602740,73.000000,126
NaN,0.000000,NaN,0.000000,0.054795,0.000000,0.945205,73.000000,126
