Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.147368,1.000000,0.256881,0.852632,0.000000,0.147368,0.000000,95.000000,164
0.208333,0.384615,0.270270,0.200000,0.084211,0.052632,0.663158,95.000000,164
0.084211,1.000000,0.155340,0.915789,0.000000,0.084211,0.000000,95.000000,164
0.103448,0.428571,0.166667,0.273684,0.042105,0.031579,0.652632,95.000000,164
0.140351,0.666667,0.231884,0.515789,0.042105,0.084211,0.357895,95.000000,164
0.241379,0.583333,0.341463,0.231579,0.052632,0.073684,0.642105,95.000000,164
0.170213,0.727273,0.275862,0.410526,0.031579,0.084211,0.473684,95.000000,164
0.094737,1.000000,0.173077,0.905263,0.000000,0.094737,0.000000,95.000000,164
0.333333,0.769231,0.465116,0.210526,0.031579,0.105263,0.652632,95.000000,164
0.166667,0.500000,0.250000,0.210526,0.042105,0.042105,0.705263,95.000000,164
0.185185,0.833333,0.303030,0.231579,0.010526,0.052632,0.705263,95.000000,164
0.156863,0.571429,0.246154,0.452632,0.063158,0.084211,0.400000,95.000000,164
0.368421,0.538462,0.437500,0.126316,0.063158,0.073684,0.736842,95.000000,164
0.184211,0.538462,0.274510,0.326316,0.063158,0.073684,0.536842,95.000000,164
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,164
0.105263,1.000000,0.190476,0.894737,0.000000,0.105263,0.000000,95.000000,164
0.136364,0.428571,0.206897,0.200000,0.042105,0.031579,0.726316,95.000000,164
0.225806,0.583333,0.325581,0.252632,0.052632,0.073684,0.621053,95.000000,164
0.181818,0.727273,0.290909,0.378947,0.031579,0.084211,0.505263,95.000000,164
0.177778,0.800000,0.290909,0.389474,0.021053,0.084211,0.505263,95.000000,164
