Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.336066,0.803922,0.473988,0.361607,0.044643,0.183036,0.410714,224.000000,182
0.567568,0.456522,0.506024,0.071429,0.111607,0.093750,0.723214,224.000000,182
0.302326,0.906977,0.453488,0.401786,0.017857,0.174107,0.406250,224.000000,182
0.625000,0.510204,0.561798,0.066964,0.107143,0.111607,0.714286,224.000000,182
0.595238,0.520833,0.555556,0.075893,0.102679,0.111607,0.709821,224.000000,182
0.666667,0.440000,0.530120,0.049107,0.125000,0.098214,0.727679,224.000000,182
0.311111,0.800000,0.448000,0.276786,0.031250,0.125000,0.566964,224.000000,182
0.523810,0.536585,0.530120,0.089286,0.084821,0.098214,0.727679,224.000000,182
0.506849,0.672727,0.578125,0.160714,0.080357,0.165179,0.593750,224.000000,182
0.657895,0.462963,0.543478,0.058036,0.129464,0.111607,0.700893,224.000000,182
0.629630,0.369565,0.465753,0.044643,0.129464,0.075893,0.750000,224.000000,182
0.408602,0.775510,0.535211,0.245536,0.049107,0.169643,0.535714,224.000000,182
0.479167,0.469388,0.474227,0.111607,0.116071,0.102679,0.669643,224.000000,182
0.659091,0.500000,0.568627,0.066964,0.129464,0.129464,0.674107,224.000000,182
0.608696,0.528302,0.565657,0.080357,0.111607,0.125000,0.683036,224.000000,182
0.700000,0.538462,0.608696,0.053571,0.107143,0.125000,0.714286,224.000000,182
0.700000,0.528302,0.602151,0.053571,0.111607,0.125000,0.709821,224.000000,182
0.724138,0.403846,0.518519,0.035714,0.138393,0.093750,0.732143,224.000000,182
0.613636,0.551020,0.580645,0.075893,0.098214,0.120536,0.705357,224.000000,182
0.548387,0.369565,0.441558,0.062500,0.129464,0.075893,0.732143,224.000000,182
