Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.476190,0.392157,0.430108,0.098214,0.138393,0.089286,0.674107,224.000000,182
0.255952,0.934783,0.401869,0.558036,0.013393,0.191964,0.236607,224.000000,182
0.657895,0.581395,0.617284,0.058036,0.080357,0.111607,0.750000,224.000000,182
0.445946,0.673469,0.536585,0.183036,0.071429,0.147321,0.598214,224.000000,182
0.430108,0.833333,0.567376,0.236607,0.035714,0.178571,0.549107,224.000000,182
0.478873,0.680000,0.561983,0.165179,0.071429,0.151786,0.611607,224.000000,182
0.512195,0.600000,0.552632,0.089286,0.062500,0.093750,0.754464,224.000000,182
0.340000,0.829268,0.482270,0.294643,0.031250,0.151786,0.522321,224.000000,182
0.436364,0.872727,0.581818,0.276786,0.031250,0.214286,0.477679,224.000000,182
0.580000,0.537037,0.557692,0.093750,0.111607,0.129464,0.665179,224.000000,182
0.625000,0.434783,0.512821,0.053571,0.116071,0.089286,0.741071,224.000000,182
0.652174,0.612245,0.631579,0.071429,0.084821,0.133929,0.709821,224.000000,182
0.568627,0.591837,0.580000,0.098214,0.089286,0.129464,0.683036,224.000000,182
0.627451,0.551724,0.587156,0.084821,0.116071,0.142857,0.656250,224.000000,182
0.478261,0.622642,0.540984,0.160714,0.089286,0.147321,0.602679,224.000000,182
0.686275,0.673077,0.679612,0.071429,0.075893,0.156250,0.696429,224.000000,182
0.368421,0.792453,0.502994,0.321429,0.049107,0.187500,0.441964,224.000000,182
0.600000,0.576923,0.588235,0.089286,0.098214,0.133929,0.678571,224.000000,182
0.491803,0.612245,0.545455,0.138393,0.084821,0.133929,0.642857,224.000000,182
0.543478,0.543478,0.543478,0.093750,0.093750,0.111607,0.700893,224.000000,182
