Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.617284,0.543478,0.578035,0.088319,0.119658,0.142450,0.649573,351.000000,182
0.319549,0.923913,0.474860,0.515670,0.019943,0.242165,0.222222,351.000000,182
0.659341,0.652174,0.655738,0.088319,0.091168,0.170940,0.649573,351.000000,182
0.552000,0.750000,0.635945,0.159544,0.065527,0.196581,0.578348,351.000000,182
0.572581,0.771739,0.657407,0.150997,0.059829,0.202279,0.586895,351.000000,182
0.496689,0.815217,0.617284,0.216524,0.048433,0.213675,0.521368,351.000000,182
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,182
0.482143,0.880435,0.623077,0.247863,0.031339,0.230769,0.490028,351.000000,182
0.482143,0.880435,0.623077,0.247863,0.031339,0.230769,0.490028,351.000000,182
0.605769,0.684783,0.642857,0.116809,0.082621,0.179487,0.621083,351.000000,182
0.700000,0.532609,0.604938,0.059829,0.122507,0.139601,0.678063,351.000000,182
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,182
0.689655,0.652174,0.670391,0.076923,0.091168,0.170940,0.660969,351.000000,182
0.659341,0.652174,0.655738,0.088319,0.091168,0.170940,0.649573,351.000000,182
0.603774,0.695652,0.646465,0.119658,0.079772,0.182336,0.618234,351.000000,182
0.703704,0.619565,0.658960,0.068376,0.099715,0.162393,0.669516,351.000000,182
0.443850,0.902174,0.594982,0.296296,0.025641,0.236467,0.441595,351.000000,182
0.700000,0.608696,0.651163,0.068376,0.102564,0.159544,0.669516,351.000000,182
0.543478,0.543478,0.543478,0.119658,0.119658,0.142450,0.618234,351.000000,182
0.638298,0.652174,0.645161,0.096866,0.091168,0.170940,0.641026,351.000000,182
