Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,231
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,231
0.136364,1.000000,0.240000,0.863636,0.000000,0.136364,0.000000,132.000000,231
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,231
0.212121,1.000000,0.350000,0.787879,0.000000,0.212121,0.000000,132.000000,231
0.168539,0.937500,0.285714,0.560606,0.007576,0.113636,0.318182,132.000000,231
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,132.000000,231
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,231
0.180851,1.000000,0.306306,0.583333,0.000000,0.128788,0.287879,132.000000,231
0.232323,1.000000,0.377049,0.575758,0.000000,0.174242,0.250000,132.000000,231
0.210526,0.842105,0.336842,0.454545,0.022727,0.121212,0.401515,132.000000,231
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,231
0.311475,0.791667,0.447059,0.318182,0.037879,0.143939,0.500000,132.000000,231
0.224490,1.000000,0.366667,0.575758,0.000000,0.166667,0.257576,132.000000,231
0.204545,1.000000,0.339623,0.795455,0.000000,0.204545,0.000000,132.000000,231
0.325301,0.900000,0.477876,0.424242,0.022727,0.204545,0.348485,132.000000,231
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,231
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,231
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,231
0.143939,1.000000,0.251656,0.856061,0.000000,0.143939,0.000000,132.000000,231
