Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.201835,0.956522,0.333333,0.576159,0.006623,0.145695,0.271523,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.201835,0.956522,0.333333,0.576159,0.006623,0.145695,0.271523,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.170455,0.869565,0.285036,0.644592,0.019868,0.132450,0.203091,453.000000,231
0.201835,0.956522,0.333333,0.576159,0.006623,0.145695,0.271523,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
0.201835,0.956522,0.333333,0.576159,0.006623,0.145695,0.271523,453.000000,231
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,231
