Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.221154,0.718750,0.338235,0.276451,0.030717,0.078498,0.614334,293.000000,245
0.221154,0.718750,0.338235,0.276451,0.030717,0.078498,0.614334,293.000000,245
0.298507,0.625000,0.404040,0.160410,0.040956,0.068259,0.730375,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.298507,0.625000,0.404040,0.160410,0.040956,0.068259,0.730375,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.312500,0.625000,0.416667,0.150171,0.040956,0.068259,0.740614,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.312500,0.625000,0.416667,0.150171,0.040956,0.068259,0.740614,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,245
0.312500,0.625000,0.416667,0.150171,0.040956,0.068259,0.740614,293.000000,245
