Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.840426,0.318548,0.461988,0.038961,0.438961,0.205195,0.316883,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
0.350877,0.080645,0.131148,0.096104,0.592208,0.051948,0.259740,385.000000,21
NaN,0.000000,NaN,0.000000,0.644156,0.000000,0.355844,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
0.791304,0.366935,0.501377,0.062338,0.407792,0.236364,0.293506,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
0.739394,0.491935,0.590799,0.111688,0.327273,0.316883,0.244156,385.000000,21
0.629139,0.383065,0.476190,0.145455,0.397403,0.246753,0.210390,385.000000,21
0.560748,0.241935,0.338028,0.122078,0.488312,0.155844,0.233766,385.000000,21
0.641026,0.201613,0.306748,0.072727,0.514286,0.129870,0.283117,385.000000,21
0.344262,0.084677,0.135922,0.103896,0.589610,0.054545,0.251948,385.000000,21
0.546584,0.354839,0.430318,0.189610,0.415584,0.228571,0.166234,385.000000,21
0.536913,0.322581,0.403023,0.179221,0.436364,0.207792,0.176623,385.000000,21
0.575000,0.278226,0.375000,0.132468,0.464935,0.179221,0.223377,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
NaN,0.000000,NaN,0.000000,0.644156,0.000000,0.355844,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
0.559524,0.189516,0.283133,0.096104,0.522078,0.122078,0.259740,385.000000,21
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,21
