Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.217391,0.714286,0.333333,0.246575,0.027397,0.068493,0.657534,73.000000,33
0.033333,0.333333,0.060606,0.397260,0.027397,0.013699,0.561644,73.000000,33
0.000000,0.000000,NaN,0.301370,0.054795,0.000000,0.643836,73.000000,33
NaN,0.000000,NaN,0.000000,0.095890,0.000000,0.904110,73.000000,33
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,33
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,33
0.142857,0.333333,0.200000,0.082192,0.027397,0.013699,0.876712,73.000000,33
0.086957,1.000000,0.160000,0.575342,0.000000,0.054795,0.369863,73.000000,33
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,33
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,33
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,33
0.076923,0.500000,0.133333,0.328767,0.027397,0.027397,0.616438,73.000000,33
NaN,0.000000,NaN,0.000000,0.123288,0.000000,0.876712,73.000000,33
NaN,0.000000,NaN,0.000000,0.068493,0.000000,0.931507,73.000000,33
NaN,0.000000,NaN,0.000000,0.068493,0.000000,0.931507,73.000000,33
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,33
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,33
0.153846,0.666667,0.250000,0.150685,0.013699,0.027397,0.808219,73.000000,33
0.166667,0.400000,0.235294,0.136986,0.041096,0.027397,0.794521,73.000000,33
0.108108,1.000000,0.195122,0.452055,0.000000,0.054795,0.493151,73.000000,33
