Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,23
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,23
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,23
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,23
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,23
0.074074,1.000000,0.137931,0.490196,0.000000,0.039216,0.470588,102.000000,23
NaN,0.000000,NaN,0.000000,0.049020,0.000000,0.950980,102.000000,23
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,23
0.037037,0.333333,0.066667,0.254902,0.019608,0.009804,0.715686,102.000000,23
NaN,0.000000,NaN,0.000000,0.078431,0.000000,0.921569,102.000000,23
NaN,0.000000,NaN,0.000000,0.019608,0.000000,0.980392,102.000000,23
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,23
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,23
0.071429,0.500000,0.125000,0.127451,0.009804,0.009804,0.852941,102.000000,23
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,23
0.062500,1.000000,0.117647,0.294118,0.000000,0.019608,0.686275,102.000000,23
0.136364,1.000000,0.240000,0.186275,0.000000,0.029412,0.784314,102.000000,23
0.000000,0.000000,NaN,0.186275,0.058824,0.000000,0.754902,102.000000,23
0.071429,0.500000,0.125000,0.254902,0.019608,0.019608,0.705882,102.000000,23
NaN,0.000000,NaN,0.000000,0.009804,0.000000,0.990196,102.000000,23
