Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
0.233853,0.724138,0.353535,0.394495,0.045872,0.120413,0.439220,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
0.242291,0.379310,0.295699,0.197248,0.103211,0.063073,0.636468,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
0.250000,0.248276,0.249135,0.123853,0.125000,0.041284,0.709862,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
0.286604,0.634483,0.394850,0.262615,0.060780,0.105505,0.571101,872.000000,23
0.255682,0.310345,0.280374,0.150229,0.114679,0.051606,0.683486,872.000000,23
0.213836,0.234483,0.223684,0.143349,0.127294,0.038991,0.690367,872.000000,23
0.243655,0.331034,0.280702,0.170872,0.111239,0.055046,0.662844,872.000000,23
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,23
