Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
0.442857,0.143519,0.216783,0.064145,0.304276,0.050987,0.580592,608.000000,82
0.467213,0.263889,0.337278,0.106908,0.261513,0.093750,0.537829,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.453608,0.203704,0.281150,0.087171,0.282895,0.072368,0.557566,608.000000,82
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
0.474576,0.129630,0.203636,0.050987,0.309211,0.046053,0.593750,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.342205,0.416667,0.375783,0.284539,0.207237,0.148026,0.360197,608.000000,82
0.442857,0.143519,0.216783,0.064145,0.304276,0.050987,0.580592,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
0.411111,0.171296,0.241830,0.087171,0.294408,0.060855,0.557566,608.000000,82
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,82
