Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
0.267241,0.213793,0.237548,0.097477,0.130734,0.035550,0.736239,872.000000,82
0.226131,0.310345,0.261628,0.176606,0.114679,0.051606,0.657110,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.347222,0.344828,0.346021,0.107798,0.108945,0.057339,0.725917,872.000000,82
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
0.265957,0.172414,0.209205,0.079128,0.137615,0.028670,0.754587,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.116279,0.310345,0.169173,0.392202,0.114679,0.051606,0.441514,872.000000,82
0.267241,0.213793,0.237548,0.097477,0.130734,0.035550,0.736239,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.250000,0.248276,0.249135,0.123853,0.125000,0.041284,0.709862,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
