Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.333333,0.103448,0.157895,0.034404,0.149083,0.017202,0.799312,872.000000,82
0.347561,0.393103,0.368932,0.122706,0.100917,0.065367,0.711009,872.000000,82
0.336493,0.489655,0.398876,0.160550,0.084862,0.081422,0.673165,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.309859,0.455172,0.368715,0.168578,0.090596,0.075688,0.665138,872.000000,82
0.292398,0.344828,0.316456,0.138761,0.108945,0.057339,0.694954,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.257642,0.406897,0.315508,0.194954,0.098624,0.067661,0.638761,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.346154,0.434483,0.385321,0.136468,0.094037,0.072248,0.697248,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.252747,0.158621,0.194915,0.077982,0.139908,0.026376,0.755734,872.000000,82
0.258373,0.372414,0.305085,0.177752,0.104358,0.061927,0.655963,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,82
0.125392,0.275862,0.172414,0.319954,0.120413,0.045872,0.513761,872.000000,82
