Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.100000,0.500000,0.166667,0.176471,0.019608,0.019608,0.784314,102.000000,82
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,82
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,82
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,82
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,82
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,82
0.000000,0.000000,NaN,0.058824,0.049020,0.000000,0.892157,102.000000,82
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,82
0.000000,0.000000,NaN,0.147059,0.029412,0.000000,0.823529,102.000000,82
0.181818,0.500000,0.266667,0.176471,0.039216,0.039216,0.745098,102.000000,82
NaN,0.000000,NaN,0.000000,0.019608,0.000000,0.980392,102.000000,82
0.000000,0.000000,NaN,0.088235,0.029412,0.000000,0.882353,102.000000,82
0.000000,0.000000,NaN,0.009804,0.039216,0.000000,0.950980,102.000000,82
0.142857,0.500000,0.222222,0.058824,0.009804,0.009804,0.921569,102.000000,82
0.000000,0.000000,NaN,0.049020,0.029412,0.000000,0.921569,102.000000,82
NaN,0.000000,NaN,0.000000,0.019608,0.000000,0.980392,102.000000,82
0.000000,0.000000,NaN,0.049020,0.029412,0.000000,0.921569,102.000000,82
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,82
0.117647,0.500000,0.190476,0.147059,0.019608,0.019608,0.813725,102.000000,82
0.200000,1.000000,0.333333,0.039216,0.000000,0.009804,0.950980,102.000000,82
