Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,213
