Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.126984,0.615385,0.210526,0.162242,0.014749,0.023599,0.799410,339.000000,213
0.114286,0.615385,0.192771,0.182891,0.014749,0.023599,0.778761,339.000000,213
0.120000,0.461538,0.190476,0.129794,0.020649,0.017699,0.831858,339.000000,213
0.114286,0.615385,0.192771,0.182891,0.014749,0.023599,0.778761,339.000000,213
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,213
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,213
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,213
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,213
0.115385,0.461538,0.184615,0.135693,0.020649,0.017699,0.825959,339.000000,213
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,213
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,213
0.108434,0.692308,0.187500,0.218289,0.011799,0.026549,0.743363,339.000000,213
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,213
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,213
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,213
0.142857,0.384615,0.208333,0.088496,0.023599,0.014749,0.873156,339.000000,213
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,213
0.126984,0.615385,0.210526,0.162242,0.014749,0.023599,0.799410,339.000000,213
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,213
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,213
