Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.133333,0.909091,0.232558,0.613208,0.009434,0.094340,0.283019,106.000000,123
0.166667,0.866667,0.279570,0.613208,0.018868,0.122642,0.245283,106.000000,123
0.187500,0.692308,0.295082,0.367925,0.037736,0.084906,0.509434,106.000000,123
0.183673,0.750000,0.295082,0.377358,0.028302,0.084906,0.509434,106.000000,123
0.094595,1.000000,0.172840,0.632075,0.000000,0.066038,0.301887,106.000000,123
0.122642,1.000000,0.218487,0.877358,0.000000,0.122642,0.000000,106.000000,123
0.196429,1.000000,0.328358,0.424528,0.000000,0.103774,0.471698,106.000000,123
0.102564,0.888889,0.183908,0.660377,0.009434,0.075472,0.254717,106.000000,123
0.171053,0.812500,0.282609,0.594340,0.028302,0.122642,0.254717,106.000000,123
0.222222,0.857143,0.352941,0.396226,0.018868,0.113208,0.471698,106.000000,123
0.102941,0.875000,0.184211,0.575472,0.009434,0.066038,0.349057,106.000000,123
0.190476,1.000000,0.320000,0.481132,0.000000,0.113208,0.405660,106.000000,123
0.141509,1.000000,0.247934,0.858491,0.000000,0.141509,0.000000,106.000000,123
0.125000,1.000000,0.222222,0.594340,0.000000,0.084906,0.320755,106.000000,123
0.240741,0.866667,0.376812,0.386792,0.018868,0.122642,0.471698,106.000000,123
0.135593,0.800000,0.231884,0.481132,0.018868,0.075472,0.424528,106.000000,123
0.220000,0.846154,0.349206,0.367925,0.018868,0.103774,0.509434,106.000000,123
0.149254,1.000000,0.259740,0.537736,0.000000,0.094340,0.367925,106.000000,123
0.180000,0.900000,0.300000,0.386792,0.009434,0.084906,0.518868,106.000000,123
0.136986,1.000000,0.240964,0.594340,0.000000,0.094340,0.311321,106.000000,123
