Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.497908,0.716867,0.587654,0.161074,0.063087,0.159732,0.616107,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
0.446215,0.674699,0.537170,0.186577,0.072483,0.150336,0.590604,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
0.454082,0.536145,0.491713,0.143624,0.103356,0.119463,0.633557,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
0.352941,0.759036,0.481836,0.310067,0.053691,0.169128,0.467114,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,24
0.516129,0.481928,0.498442,0.100671,0.115436,0.107383,0.676510,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,24
