Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.185430,0.875000,0.306011,0.419795,0.013652,0.095563,0.470990,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.282051,0.343750,0.309859,0.095563,0.071672,0.037543,0.795222,293.000000,24
0.267857,0.468750,0.340909,0.139932,0.058020,0.051195,0.750853,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.244186,0.656250,0.355932,0.221843,0.037543,0.071672,0.668942,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,24
0.155000,0.968750,0.267241,0.576792,0.003413,0.105802,0.313993,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.315789,0.750000,0.444444,0.177474,0.027304,0.081911,0.713311,293.000000,24
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,24
0.338710,0.656250,0.446809,0.139932,0.037543,0.071672,0.750853,293.000000,24
0.214953,0.718750,0.330935,0.286689,0.030717,0.078498,0.604096,293.000000,24
0.269663,0.750000,0.396694,0.221843,0.027304,0.081911,0.668942,293.000000,24
