Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.069620,0.846154,0.128655,0.433628,0.005900,0.032448,0.528024,339.000000,425
0.063218,0.846154,0.117647,0.480826,0.005900,0.032448,0.480826,339.000000,425
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,425
0.064327,0.846154,0.119565,0.471976,0.005900,0.032448,0.489676,339.000000,425
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,425
0.058537,0.923077,0.110092,0.569322,0.002950,0.035398,0.392330,339.000000,425
0.066265,0.846154,0.122905,0.457227,0.005900,0.032448,0.504425,339.000000,425
0.035019,0.692308,0.066667,0.731563,0.011799,0.026549,0.230088,339.000000,425
0.063218,0.846154,0.117647,0.480826,0.005900,0.032448,0.480826,339.000000,425
0.066265,0.846154,0.122905,0.457227,0.005900,0.032448,0.504425,339.000000,425
0.044444,0.923077,0.084806,0.761062,0.002950,0.035398,0.200590,339.000000,425
0.074627,0.769231,0.136054,0.365782,0.008850,0.029499,0.595870,339.000000,425
0.061798,0.846154,0.115183,0.492625,0.005900,0.032448,0.469027,339.000000,425
0.060811,0.692308,0.111801,0.410029,0.011799,0.026549,0.551622,339.000000,425
0.044610,0.923077,0.085106,0.758112,0.002950,0.035398,0.203540,339.000000,425
0.064865,0.923077,0.121212,0.510324,0.002950,0.035398,0.451327,339.000000,425
0.059459,0.846154,0.111111,0.513274,0.005900,0.032448,0.448378,339.000000,425
0.061453,0.846154,0.114583,0.495575,0.005900,0.032448,0.466077,339.000000,425
0.066265,0.846154,0.122905,0.457227,0.005900,0.032448,0.504425,339.000000,425
0.071856,0.923077,0.133333,0.457227,0.002950,0.035398,0.504425,339.000000,425
