Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.901554,0.398169,0.552381,0.032313,0.447279,0.295918,0.224490,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.912621,0.430206,0.584759,0.030612,0.423469,0.319728,0.226190,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.883249,0.398169,0.548896,0.039116,0.447279,0.295918,0.217687,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.899204,0.775744,0.832924,0.064626,0.166667,0.576531,0.192177,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
0.901554,0.398169,0.552381,0.032313,0.447279,0.295918,0.224490,588.000000,63
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,63
