Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.103774,1.000000,0.188034,0.896226,0.000000,0.103774,0.000000,106.000000,49
0.294118,0.333333,0.312500,0.113208,0.094340,0.047170,0.745283,106.000000,49
0.192308,0.384615,0.256410,0.198113,0.075472,0.047170,0.679245,106.000000,49
0.113208,1.000000,0.203390,0.886792,0.000000,0.113208,0.000000,106.000000,49
0.200000,0.571429,0.296296,0.150943,0.028302,0.037736,0.783019,106.000000,49
0.461538,0.461538,0.461538,0.066038,0.066038,0.056604,0.811321,106.000000,49
0.230769,0.272727,0.250000,0.094340,0.075472,0.028302,0.801887,106.000000,49
0.084906,1.000000,0.156522,0.915094,0.000000,0.084906,0.000000,106.000000,49
0.400000,0.500000,0.444444,0.113208,0.075472,0.075472,0.735849,106.000000,49
0.388889,0.500000,0.437500,0.103774,0.066038,0.066038,0.764151,106.000000,49
0.428571,0.375000,0.400000,0.037736,0.047170,0.028302,0.886792,106.000000,49
0.500000,0.333333,0.400000,0.037736,0.075472,0.037736,0.849057,106.000000,49
0.141509,1.000000,0.247934,0.858491,0.000000,0.141509,0.000000,106.000000,49
0.157895,0.666667,0.255319,0.301887,0.028302,0.056604,0.613208,106.000000,49
0.571429,0.266667,0.363636,0.028302,0.103774,0.037736,0.830189,106.000000,49
0.250000,0.600000,0.352941,0.169811,0.037736,0.056604,0.735849,106.000000,49
0.122642,1.000000,0.218487,0.877358,0.000000,0.122642,0.000000,106.000000,49
0.094340,1.000000,0.172414,0.905660,0.000000,0.094340,0.000000,106.000000,49
0.225806,0.700000,0.341463,0.226415,0.028302,0.066038,0.679245,106.000000,49
0.094340,1.000000,0.172414,0.905660,0.000000,0.094340,0.000000,106.000000,49
