Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.272727,0.545455,0.363636,0.150943,0.047170,0.056604,0.745283,106.000000,49
0.500000,0.666667,0.571429,0.094340,0.047170,0.094340,0.764151,106.000000,49
0.218750,0.538462,0.311111,0.235849,0.056604,0.066038,0.641509,106.000000,49
0.111111,0.583333,0.186667,0.528302,0.047170,0.066038,0.358491,106.000000,49
0.200000,0.571429,0.296296,0.150943,0.028302,0.037736,0.783019,106.000000,49
0.122642,1.000000,0.218487,0.877358,0.000000,0.122642,0.000000,106.000000,49
0.103774,1.000000,0.188034,0.896226,0.000000,0.103774,0.000000,106.000000,49
0.178571,0.555556,0.270270,0.216981,0.037736,0.047170,0.698113,106.000000,49
0.150943,1.000000,0.262295,0.849057,0.000000,0.150943,0.000000,106.000000,49
0.132075,1.000000,0.233333,0.867925,0.000000,0.132075,0.000000,106.000000,49
0.200000,0.750000,0.315789,0.226415,0.018868,0.056604,0.698113,106.000000,49
NaN,0.000000,NaN,0.000000,0.113208,0.000000,0.886792,106.000000,49
0.045455,0.066667,0.054054,0.198113,0.132075,0.009434,0.660377,106.000000,49
0.204545,1.000000,0.339623,0.330189,0.000000,0.084906,0.584906,106.000000,49
0.141509,1.000000,0.247934,0.858491,0.000000,0.141509,0.000000,106.000000,49
0.094340,1.000000,0.172414,0.905660,0.000000,0.094340,0.000000,106.000000,49
0.122642,1.000000,0.218487,0.877358,0.000000,0.122642,0.000000,106.000000,49
0.094340,1.000000,0.172414,0.905660,0.000000,0.094340,0.000000,106.000000,49
0.094340,1.000000,0.172414,0.905660,0.000000,0.094340,0.000000,106.000000,49
0.185185,0.500000,0.270270,0.207547,0.047170,0.047170,0.698113,106.000000,49
