Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.562500,0.489130,0.523256,0.099715,0.133903,0.128205,0.638177,351.000000,153
0.702128,0.358696,0.474820,0.039886,0.168091,0.094017,0.698006,351.000000,153
0.500000,0.641304,0.561905,0.168091,0.094017,0.168091,0.569801,351.000000,153
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,153
0.432000,0.586957,0.497696,0.202279,0.108262,0.153846,0.535613,351.000000,153
0.700000,0.380435,0.492958,0.042735,0.162393,0.099715,0.695157,351.000000,153
0.417808,0.663043,0.512605,0.242165,0.088319,0.173789,0.495726,351.000000,153
0.527027,0.423913,0.469880,0.099715,0.150997,0.111111,0.638177,351.000000,153
0.364341,0.510870,0.425339,0.233618,0.128205,0.133903,0.504274,351.000000,153
0.301075,0.608696,0.402878,0.370370,0.102564,0.159544,0.367521,351.000000,153
0.504425,0.619565,0.556098,0.159544,0.099715,0.162393,0.578348,351.000000,153
0.516393,0.684783,0.588785,0.168091,0.082621,0.179487,0.569801,351.000000,153
0.556818,0.532609,0.544444,0.111111,0.122507,0.139601,0.626781,351.000000,153
0.399038,0.902174,0.553333,0.356125,0.025641,0.236467,0.381766,351.000000,153
0.521127,0.402174,0.453988,0.096866,0.156695,0.105413,0.641026,351.000000,153
0.363248,0.923913,0.521472,0.424501,0.019943,0.242165,0.313390,351.000000,153
0.399038,0.902174,0.553333,0.356125,0.025641,0.236467,0.381766,351.000000,153
0.530120,0.478261,0.502857,0.111111,0.136752,0.125356,0.626781,351.000000,153
0.445652,0.445652,0.445652,0.145299,0.145299,0.116809,0.592593,351.000000,153
0.540230,0.510870,0.525140,0.113960,0.128205,0.133903,0.623932,351.000000,153
