Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.326087,0.882353,0.476190,0.279279,0.018018,0.135135,0.567568,111.000000,51
0.307692,0.533333,0.390244,0.162162,0.063063,0.072072,0.702703,111.000000,51
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,51
0.291667,0.411765,0.341463,0.153153,0.090090,0.063063,0.693694,111.000000,51
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,51
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,51
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,51
0.400000,0.823529,0.538462,0.189189,0.027027,0.126126,0.657658,111.000000,51
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,51
0.081081,1.000000,0.150000,0.918919,0.000000,0.081081,0.000000,111.000000,51
0.363636,0.705882,0.480000,0.189189,0.045045,0.108108,0.657658,111.000000,51
0.108108,1.000000,0.195122,0.891892,0.000000,0.108108,0.000000,111.000000,51
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,51
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,51
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,51
0.126126,1.000000,0.224000,0.873874,0.000000,0.126126,0.000000,111.000000,51
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,51
0.162162,1.000000,0.279070,0.837838,0.000000,0.162162,0.000000,111.000000,51
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,51
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,51
