Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.030172,0.636364,0.057613,0.457317,0.008130,0.014228,0.520325,492.000000,51
0.056604,0.545455,0.102564,0.203252,0.010163,0.012195,0.774390,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.042735,0.454545,0.078125,0.227642,0.012195,0.010163,0.750000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.045455,0.636364,0.084848,0.298780,0.008130,0.014228,0.678862,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.036364,0.545455,0.068182,0.323171,0.010163,0.012195,0.654472,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,51
