Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,49
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,49
0.304069,0.855422,0.448657,0.436242,0.032215,0.190604,0.340940,745.000000,49
0.298354,0.873494,0.444785,0.457718,0.028188,0.194631,0.319463,745.000000,49
0.551402,0.355422,0.432234,0.064430,0.143624,0.079195,0.712752,745.000000,49
0.270073,0.891566,0.414566,0.536913,0.024161,0.198658,0.240268,745.000000,49
0.307359,0.855422,0.452229,0.429530,0.032215,0.190604,0.347651,745.000000,49
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,49
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,49
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,49
0.315668,0.825301,0.456667,0.398658,0.038926,0.183893,0.378523,745.000000,49
0.532258,0.397590,0.455172,0.077852,0.134228,0.088591,0.699329,745.000000,49
0.419643,0.849398,0.561753,0.261745,0.033557,0.189262,0.515436,745.000000,49
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,49
0.440789,0.403614,0.421384,0.114094,0.132886,0.089933,0.663087,745.000000,49
0.647059,0.463855,0.540351,0.056376,0.119463,0.103356,0.720805,745.000000,49
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,49
0.294949,0.879518,0.441755,0.468456,0.026846,0.195973,0.308725,745.000000,49
0.397759,0.855422,0.543021,0.288591,0.032215,0.190604,0.488591,745.000000,49
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,49
