Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,49
0.182482,0.781250,0.295858,0.382253,0.023891,0.085324,0.508532,293.000000,49
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,49
0.196581,0.718750,0.308725,0.320819,0.030717,0.078498,0.569966,293.000000,49
0.241935,0.468750,0.319149,0.160410,0.058020,0.051195,0.730375,293.000000,49
0.183824,0.781250,0.297619,0.378840,0.023891,0.085324,0.511945,293.000000,49
0.242991,0.812500,0.374101,0.276451,0.020478,0.088737,0.614334,293.000000,49
0.214953,0.718750,0.330935,0.286689,0.030717,0.078498,0.604096,293.000000,49
0.298507,0.625000,0.404040,0.160410,0.040956,0.068259,0.730375,293.000000,49
0.169811,0.843750,0.282723,0.450512,0.017065,0.092150,0.440273,293.000000,49
0.146341,0.562500,0.232258,0.358362,0.047782,0.061433,0.532423,293.000000,49
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,49
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,49
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,49
0.211864,0.781250,0.333333,0.317406,0.023891,0.085324,0.573379,293.000000,49
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,49
0.183673,0.843750,0.301676,0.409556,0.017065,0.092150,0.481229,293.000000,49
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,49
0.109215,1.000000,0.196923,0.890785,0.000000,0.109215,0.000000,293.000000,49
NaN,0.000000,NaN,0.000000,0.109215,0.000000,0.890785,293.000000,49
