Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.550562,0.532609,0.541436,0.113960,0.122507,0.139601,0.623932,351.000000,205
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,205
0.352518,0.532609,0.424242,0.256410,0.122507,0.139601,0.481481,351.000000,205
0.318725,0.869565,0.466472,0.487179,0.034188,0.227920,0.250712,351.000000,205
0.399038,0.902174,0.553333,0.356125,0.025641,0.236467,0.381766,351.000000,205
0.453237,0.684783,0.545455,0.216524,0.082621,0.179487,0.521368,351.000000,205
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,205
0.540230,0.510870,0.525140,0.113960,0.128205,0.133903,0.623932,351.000000,205
0.636364,0.608696,0.622222,0.091168,0.102564,0.159544,0.646724,351.000000,205
0.655738,0.434783,0.522876,0.059829,0.148148,0.113960,0.678063,351.000000,205
0.637363,0.630435,0.633880,0.094017,0.096866,0.165242,0.643875,351.000000,205
0.398230,0.489130,0.439024,0.193732,0.133903,0.128205,0.544160,351.000000,205
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,205
0.363248,0.923913,0.521472,0.424501,0.019943,0.242165,0.313390,351.000000,205
0.521127,0.402174,0.453988,0.096866,0.156695,0.105413,0.641026,351.000000,205
0.716667,0.467391,0.565789,0.048433,0.139601,0.122507,0.689459,351.000000,205
0.535354,0.576087,0.554974,0.131054,0.111111,0.150997,0.606838,351.000000,205
0.401709,0.510870,0.449761,0.199430,0.128205,0.133903,0.538462,351.000000,205
0.320158,0.880435,0.469565,0.490028,0.031339,0.230769,0.247863,351.000000,205
0.540230,0.510870,0.525140,0.113960,0.128205,0.133903,0.623932,351.000000,205
