Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,237
