Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.425287,0.342593,0.379487,0.164474,0.233553,0.121711,0.480263,608.000000,122
0.404908,0.305556,0.348285,0.159539,0.246711,0.108553,0.485197,608.000000,122
0.467626,0.300926,0.366197,0.121711,0.248355,0.106908,0.523026,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
0.482143,0.250000,0.329268,0.095395,0.266447,0.088816,0.549342,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
0.355263,1.000000,0.524272,0.644737,0.000000,0.355263,0.000000,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
0.473214,0.245370,0.323171,0.097039,0.268092,0.087171,0.547697,608.000000,122
0.355263,1.000000,0.524272,0.644737,0.000000,0.355263,0.000000,608.000000,122
0.453608,0.203704,0.281150,0.087171,0.282895,0.072368,0.557566,608.000000,122
0.447368,0.393519,0.418719,0.172697,0.215461,0.139803,0.472039,608.000000,122
0.440476,0.342593,0.385417,0.154605,0.233553,0.121711,0.490132,608.000000,122
0.584906,0.143519,0.230483,0.036184,0.304276,0.050987,0.608553,608.000000,122
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,122
0.440476,0.342593,0.385417,0.154605,0.233553,0.121711,0.490132,608.000000,122
0.425287,0.342593,0.379487,0.164474,0.233553,0.121711,0.480263,608.000000,122
