Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.073684,0.538462,0.129630,0.259587,0.017699,0.020649,0.702065,339.000000,122
0.078652,0.538462,0.137255,0.241888,0.017699,0.020649,0.719764,339.000000,122
0.106667,0.615385,0.181818,0.197640,0.014749,0.023599,0.764012,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
0.118644,0.538462,0.194444,0.153392,0.017699,0.020649,0.808260,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
0.112903,0.538462,0.186667,0.162242,0.017699,0.020649,0.799410,339.000000,122
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,122
0.098039,0.384615,0.156250,0.135693,0.023599,0.014749,0.825959,339.000000,122
0.093458,0.769231,0.166667,0.286136,0.008850,0.029499,0.675516,339.000000,122
0.095745,0.692308,0.168224,0.250737,0.011799,0.026549,0.710914,339.000000,122
0.148148,0.307692,0.200000,0.067847,0.026549,0.011799,0.893805,339.000000,122
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,122
0.095745,0.692308,0.168224,0.250737,0.011799,0.026549,0.710914,339.000000,122
0.073684,0.538462,0.129630,0.259587,0.017699,0.020649,0.702065,339.000000,122
