Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.111111,0.461538,0.179104,0.141593,0.020649,0.017699,0.820059,339.000000,122
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,122
0.122449,0.461538,0.193548,0.126844,0.020649,0.017699,0.834808,339.000000,122
0.115942,0.615385,0.195122,0.179941,0.014749,0.023599,0.781711,339.000000,122
0.106667,0.615385,0.181818,0.197640,0.014749,0.023599,0.764012,339.000000,122
0.114286,0.615385,0.192771,0.182891,0.014749,0.023599,0.778761,339.000000,122
0.098039,0.384615,0.156250,0.135693,0.023599,0.014749,0.825959,339.000000,122
0.112676,0.615385,0.190476,0.185841,0.014749,0.023599,0.775811,339.000000,122
0.117647,0.461538,0.187500,0.132743,0.020649,0.017699,0.828909,339.000000,122
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,122
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,122
0.136364,0.230769,0.171429,0.056047,0.029499,0.008850,0.905605,339.000000,122
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,122
0.120000,0.461538,0.190476,0.129794,0.020649,0.017699,0.831858,339.000000,122
0.128205,0.384615,0.192308,0.100295,0.023599,0.014749,0.861357,339.000000,122
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,122
0.115942,0.615385,0.195122,0.179941,0.014749,0.023599,0.781711,339.000000,122
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,122
0.131579,0.384615,0.196078,0.097345,0.023599,0.014749,0.864307,339.000000,122
0.120000,0.461538,0.190476,0.129794,0.020649,0.017699,0.831858,339.000000,122
