Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.258621,0.789474,0.389610,0.316176,0.029412,0.110294,0.544118,136.000000,158
0.369565,0.772727,0.500000,0.213235,0.036765,0.125000,0.625000,136.000000,158
0.095588,1.000000,0.174497,0.904412,0.000000,0.095588,0.000000,136.000000,158
0.285714,0.777778,0.417910,0.257353,0.029412,0.102941,0.610294,136.000000,158
0.191176,1.000000,0.320988,0.808824,0.000000,0.191176,0.000000,136.000000,158
0.205882,1.000000,0.341463,0.794118,0.000000,0.205882,0.000000,136.000000,158
0.314815,0.809524,0.453333,0.272059,0.029412,0.125000,0.573529,136.000000,158
0.125000,1.000000,0.222222,0.875000,0.000000,0.125000,0.000000,136.000000,158
0.132353,1.000000,0.233766,0.867647,0.000000,0.132353,0.000000,136.000000,158
0.320000,0.761905,0.450704,0.250000,0.036765,0.117647,0.595588,136.000000,158
0.333333,0.809524,0.472222,0.250000,0.029412,0.125000,0.595588,136.000000,158
0.147059,1.000000,0.256410,0.852941,0.000000,0.147059,0.000000,136.000000,158
0.314815,0.739130,0.441558,0.272059,0.044118,0.125000,0.558824,136.000000,158
0.205882,1.000000,0.341463,0.794118,0.000000,0.205882,0.000000,136.000000,158
0.198529,1.000000,0.331288,0.801471,0.000000,0.198529,0.000000,136.000000,158
0.102941,1.000000,0.186667,0.897059,0.000000,0.102941,0.000000,136.000000,158
0.154412,1.000000,0.267516,0.845588,0.000000,0.154412,0.000000,136.000000,158
0.147059,1.000000,0.256410,0.852941,0.000000,0.147059,0.000000,136.000000,158
0.394737,0.652174,0.491803,0.169118,0.058824,0.110294,0.661765,136.000000,158
0.192308,0.652174,0.297030,0.463235,0.058824,0.110294,0.367647,136.000000,158
