Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.318182,0.636364,0.424242,0.141509,0.037736,0.066038,0.754717,106.000000,246
0.388889,0.466667,0.424242,0.103774,0.075472,0.066038,0.754717,106.000000,246
0.205128,0.615385,0.307692,0.292453,0.047170,0.075472,0.584906,106.000000,246
0.300000,0.500000,0.375000,0.132075,0.056604,0.056604,0.754717,106.000000,246
0.125000,0.571429,0.205128,0.264151,0.028302,0.037736,0.669811,106.000000,246
0.171053,1.000000,0.292135,0.594340,0.000000,0.122642,0.283019,106.000000,246
0.363636,0.727273,0.484848,0.132075,0.028302,0.075472,0.764151,106.000000,246
0.116883,1.000000,0.209302,0.641509,0.000000,0.084906,0.273585,106.000000,246
0.416667,0.625000,0.500000,0.132075,0.056604,0.094340,0.716981,106.000000,246
0.333333,0.714286,0.454545,0.188679,0.037736,0.094340,0.679245,106.000000,246
0.214286,0.750000,0.333333,0.207547,0.018868,0.056604,0.716981,106.000000,246
0.533333,0.666667,0.592593,0.066038,0.037736,0.075472,0.820755,106.000000,246
0.423077,0.733333,0.536585,0.141509,0.037736,0.103774,0.716981,106.000000,246
0.084906,1.000000,0.156522,0.915094,0.000000,0.084906,0.000000,106.000000,246
0.312500,0.666667,0.425532,0.207547,0.047170,0.094340,0.650943,106.000000,246
0.134328,0.900000,0.233766,0.547170,0.009434,0.084906,0.358491,106.000000,246
0.156863,0.615385,0.250000,0.405660,0.047170,0.075472,0.471698,106.000000,246
0.149254,1.000000,0.259740,0.537736,0.000000,0.094340,0.367925,106.000000,246
0.241379,0.700000,0.358974,0.207547,0.028302,0.066038,0.698113,106.000000,246
0.192308,0.500000,0.277778,0.198113,0.047170,0.047170,0.707547,106.000000,246
