Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.090909,1.000000,0.166667,0.909091,0.000000,0.090909,0.000000,88.000000,71
0.193548,0.750000,0.307692,0.284091,0.022727,0.068182,0.625000,88.000000,71
0.133333,0.666667,0.222222,0.295455,0.022727,0.045455,0.636364,88.000000,71
0.090909,1.000000,0.166667,0.681818,0.000000,0.068182,0.250000,88.000000,71
0.102273,1.000000,0.185567,0.897727,0.000000,0.102273,0.000000,88.000000,71
0.428571,0.545455,0.480000,0.090909,0.056818,0.068182,0.784091,88.000000,71
0.217391,0.625000,0.322581,0.204545,0.034091,0.056818,0.704545,88.000000,71
0.203704,0.916667,0.333333,0.488636,0.011364,0.125000,0.375000,88.000000,71
0.114286,0.666667,0.195122,0.352273,0.022727,0.045455,0.579545,88.000000,71
0.125000,0.875000,0.218750,0.556818,0.011364,0.079545,0.352273,88.000000,71
0.416667,0.625000,0.500000,0.079545,0.034091,0.056818,0.829545,88.000000,71
0.222222,0.600000,0.324324,0.238636,0.045455,0.068182,0.647727,88.000000,71
0.125000,1.000000,0.222222,0.875000,0.000000,0.125000,0.000000,88.000000,71
NaN,0.000000,NaN,0.000000,0.090909,0.000000,0.909091,88.000000,71
0.118644,0.538462,0.194444,0.590909,0.068182,0.079545,0.261364,88.000000,71
NaN,0.000000,NaN,0.000000,0.147727,0.000000,0.852273,88.000000,71
0.155556,0.875000,0.264151,0.431818,0.011364,0.079545,0.477273,88.000000,71
0.200000,0.714286,0.312500,0.227273,0.022727,0.056818,0.693182,88.000000,71
0.133333,1.000000,0.235294,0.295455,0.000000,0.045455,0.659091,88.000000,71
0.500000,0.636364,0.560000,0.079545,0.045455,0.079545,0.795455,88.000000,71
