Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,71
0.489362,0.750000,0.592275,0.205128,0.065527,0.196581,0.532764,351.000000,71
0.456954,0.750000,0.567901,0.233618,0.065527,0.196581,0.504274,351.000000,71
0.318898,0.880435,0.468208,0.492877,0.031339,0.230769,0.245014,351.000000,71
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,71
0.518072,0.467391,0.491429,0.113960,0.139601,0.122507,0.623932,351.000000,71
0.535354,0.576087,0.554974,0.131054,0.111111,0.150997,0.606838,351.000000,71
0.314655,0.793478,0.450617,0.452991,0.054131,0.207977,0.284900,351.000000,71
0.481481,0.706522,0.572687,0.199430,0.076923,0.185185,0.538462,351.000000,71
0.399061,0.923913,0.557377,0.364672,0.019943,0.242165,0.373219,351.000000,71
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,71
0.512397,0.673913,0.582160,0.168091,0.085470,0.176638,0.569801,351.000000,71
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,71
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,71
0.275229,0.652174,0.387097,0.450142,0.091168,0.170940,0.287749,351.000000,71
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,71
0.404624,0.760870,0.528302,0.293447,0.062678,0.199430,0.444444,351.000000,71
0.489362,0.750000,0.592275,0.205128,0.065527,0.196581,0.532764,351.000000,71
0.462585,0.739130,0.569038,0.225071,0.068376,0.193732,0.512821,351.000000,71
0.628571,0.478261,0.543210,0.074074,0.136752,0.125356,0.663818,351.000000,71
