Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.593939,0.590361,0.592145,0.089933,0.091275,0.131544,0.687248,745.000000,122
0.445255,0.734940,0.554545,0.204027,0.059060,0.163758,0.573154,745.000000,122
0.457143,0.674699,0.545012,0.178523,0.072483,0.150336,0.598658,745.000000,122
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,122
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,122
0.631944,0.548193,0.587097,0.071141,0.100671,0.122148,0.706040,745.000000,122
0.441065,0.698795,0.540793,0.197315,0.067114,0.155705,0.579866,745.000000,122
0.637681,0.530120,0.578947,0.067114,0.104698,0.118121,0.710067,745.000000,122
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,122
0.328018,0.867470,0.476033,0.395973,0.029530,0.193289,0.381208,745.000000,122
0.432950,0.680723,0.529274,0.198658,0.071141,0.151678,0.578523,745.000000,122
0.488189,0.746988,0.590476,0.174497,0.056376,0.166443,0.602685,745.000000,122
0.634921,0.481928,0.547945,0.061745,0.115436,0.107383,0.715436,745.000000,122
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,122
0.495327,0.638554,0.557895,0.144966,0.080537,0.142282,0.632215,745.000000,122
0.672566,0.457831,0.544803,0.049664,0.120805,0.102013,0.727517,745.000000,122
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,122
0.617834,0.584337,0.600619,0.080537,0.092617,0.130201,0.696644,745.000000,122
0.592814,0.596386,0.594595,0.091275,0.089933,0.132886,0.685906,745.000000,122
0.650000,0.548193,0.594771,0.065772,0.100671,0.122148,0.711409,745.000000,122
