Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.357143,0.625000,0.454545,0.122867,0.040956,0.068259,0.767918,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.357143,0.625000,0.454545,0.122867,0.040956,0.068259,0.767918,293.000000,521
0.350000,0.656250,0.456522,0.133106,0.037543,0.071672,0.757679,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.357143,0.625000,0.454545,0.122867,0.040956,0.068259,0.767918,293.000000,521
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
0.307692,0.625000,0.412371,0.153584,0.040956,0.068259,0.737201,293.000000,521
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,521
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,521
0.328125,0.656250,0.437500,0.146758,0.037543,0.071672,0.744027,293.000000,521
0.370370,0.625000,0.465116,0.116041,0.040956,0.068259,0.774744,293.000000,521
0.350000,0.656250,0.456522,0.133106,0.037543,0.071672,0.757679,293.000000,521
0.357143,0.625000,0.454545,0.122867,0.040956,0.068259,0.767918,293.000000,521
0.355932,0.656250,0.461538,0.129693,0.037543,0.071672,0.761092,293.000000,521
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,521
