Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.708333,0.554348,0.621951,0.059829,0.116809,0.145299,0.678063,351.000000,521
0.700000,0.608696,0.651163,0.068376,0.102564,0.159544,0.669516,351.000000,521
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,521
0.700000,0.608696,0.651163,0.068376,0.102564,0.159544,0.669516,351.000000,521
0.703704,0.619565,0.658960,0.068376,0.099715,0.162393,0.669516,351.000000,521
0.708333,0.554348,0.621951,0.059829,0.116809,0.145299,0.678063,351.000000,521
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,521
0.708333,0.554348,0.621951,0.059829,0.116809,0.145299,0.678063,351.000000,521
0.700000,0.608696,0.651163,0.068376,0.102564,0.159544,0.669516,351.000000,521
0.607843,0.673913,0.639175,0.113960,0.085470,0.176638,0.623932,351.000000,521
0.708333,0.554348,0.621951,0.059829,0.116809,0.145299,0.678063,351.000000,521
0.670330,0.663043,0.666667,0.085470,0.088319,0.173789,0.652422,351.000000,521
0.607843,0.673913,0.639175,0.113960,0.085470,0.176638,0.623932,351.000000,521
0.620000,0.673913,0.645833,0.108262,0.085470,0.176638,0.629630,351.000000,521
0.645161,0.652174,0.648649,0.094017,0.091168,0.170940,0.643875,351.000000,521
0.705128,0.597826,0.647059,0.065527,0.105413,0.156695,0.672365,351.000000,521
0.703704,0.619565,0.658960,0.068376,0.099715,0.162393,0.669516,351.000000,521
0.700000,0.608696,0.651163,0.068376,0.102564,0.159544,0.669516,351.000000,521
0.703704,0.619565,0.658960,0.068376,0.099715,0.162393,0.669516,351.000000,521
0.720000,0.586957,0.646707,0.059829,0.108262,0.153846,0.678063,351.000000,521
