Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
0.130790,1.000000,0.231325,0.869210,0.000000,0.130790,0.000000,367.000000,109
