Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.033175,0.636364,0.063063,0.414634,0.008130,0.014228,0.563008,492.000000,256
0.038043,0.636364,0.071795,0.359756,0.008130,0.014228,0.617886,492.000000,256
0.037234,0.636364,0.070352,0.367886,0.008130,0.014228,0.609756,492.000000,256
0.025000,0.545455,0.047809,0.475610,0.010163,0.012195,0.502033,492.000000,256
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,256
0.022082,0.636364,0.042683,0.630081,0.008130,0.014228,0.347561,492.000000,256
0.033816,0.636364,0.064220,0.406504,0.008130,0.014228,0.571138,492.000000,256
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,256
0.036649,0.636364,0.069307,0.373984,0.008130,0.014228,0.603659,492.000000,256
0.052632,0.636364,0.097222,0.256098,0.008130,0.014228,0.721545,492.000000,256
0.054054,0.545455,0.098361,0.213415,0.010163,0.012195,0.764228,492.000000,256
0.020896,0.636364,0.040462,0.666667,0.008130,0.014228,0.310976,492.000000,256
0.027027,0.545455,0.051502,0.439024,0.010163,0.012195,0.538618,492.000000,256
0.046980,0.636364,0.087500,0.288618,0.008130,0.014228,0.689024,492.000000,256
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,256
0.032609,0.545455,0.061538,0.361789,0.010163,0.012195,0.615854,492.000000,256
0.033816,0.636364,0.064220,0.406504,0.008130,0.014228,0.571138,492.000000,256
0.033175,0.636364,0.063063,0.414634,0.008130,0.014228,0.563008,492.000000,256
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,256
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,256
