Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.304348,0.823529,0.444444,0.288288,0.027027,0.126126,0.558559,111.000000,256
0.222222,0.666667,0.333333,0.315315,0.045045,0.090090,0.549550,111.000000,256
0.240000,0.800000,0.369231,0.342342,0.027027,0.108108,0.522523,111.000000,256
0.241379,0.823529,0.373333,0.396396,0.027027,0.126126,0.450450,111.000000,256
0.324324,0.923077,0.480000,0.225225,0.009009,0.108108,0.657658,111.000000,256
0.175676,0.812500,0.288889,0.549550,0.027027,0.117117,0.306306,111.000000,256
0.200000,0.800000,0.320000,0.288288,0.018018,0.072072,0.621622,111.000000,256
0.363636,0.941176,0.524590,0.252252,0.009009,0.144144,0.594595,111.000000,256
0.326087,0.882353,0.476190,0.279279,0.018018,0.135135,0.567568,111.000000,256
0.107143,0.333333,0.162162,0.225225,0.054054,0.027027,0.693694,111.000000,256
0.416667,0.588235,0.487805,0.126126,0.063063,0.090090,0.720721,111.000000,256
0.140845,0.833333,0.240964,0.549550,0.018018,0.090090,0.342342,111.000000,256
0.234375,0.937500,0.375000,0.441441,0.009009,0.135135,0.414414,111.000000,256
0.264706,0.600000,0.367347,0.225225,0.054054,0.081081,0.639640,111.000000,256
0.351351,0.866667,0.500000,0.216216,0.018018,0.117117,0.648649,111.000000,256
0.282051,0.785714,0.415094,0.252252,0.027027,0.099099,0.621622,111.000000,256
0.204082,1.000000,0.338983,0.351351,0.000000,0.090090,0.558559,111.000000,256
0.288462,0.833333,0.428571,0.333333,0.027027,0.135135,0.504505,111.000000,256
0.368421,0.933333,0.528302,0.216216,0.009009,0.126126,0.648649,111.000000,256
0.243243,0.692308,0.360000,0.252252,0.036036,0.081081,0.630631,111.000000,256
