Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,20
NaN,0.000000,NaN,0.000000,0.145833,0.000000,0.854167,48.000000,20
0.222222,0.500000,0.307692,0.145833,0.041667,0.041667,0.770833,48.000000,20
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,20
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,20
NaN,0.000000,NaN,0.000000,0.125000,0.000000,0.875000,48.000000,20
NaN,0.000000,NaN,0.000000,0.125000,0.000000,0.875000,48.000000,20
NaN,0.000000,NaN,0.000000,0.041667,0.000000,0.958333,48.000000,20
0.181818,0.666667,0.285714,0.187500,0.020833,0.041667,0.750000,48.000000,20
NaN,0.000000,NaN,0.000000,0.041667,0.000000,0.958333,48.000000,20
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,20
0.090909,0.200000,0.125000,0.208333,0.083333,0.020833,0.687500,48.000000,20
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,20
0.166667,0.600000,0.260870,0.312500,0.041667,0.062500,0.583333,48.000000,20
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,20
0.062500,1.000000,0.117647,0.937500,0.000000,0.062500,0.000000,48.000000,20
NaN,0.000000,NaN,0.000000,0.083333,0.000000,0.916667,48.000000,20
NaN,0.000000,NaN,0.000000,0.145833,0.000000,0.854167,48.000000,20
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,20
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,20
