Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.625000,0.392157,0.481928,0.053571,0.138393,0.089286,0.718750,224.000000,104
0.299065,0.695652,0.418301,0.334821,0.062500,0.142857,0.459821,224.000000,104
0.600000,0.418605,0.493151,0.053571,0.111607,0.080357,0.754464,224.000000,104
0.625000,0.510204,0.561798,0.066964,0.107143,0.111607,0.714286,224.000000,104
0.430233,0.770833,0.552239,0.218750,0.049107,0.165179,0.566964,224.000000,104
0.666667,0.440000,0.530120,0.049107,0.125000,0.098214,0.727679,224.000000,104
0.575758,0.542857,0.558824,0.062500,0.071429,0.084821,0.781250,224.000000,104
0.547170,0.707317,0.617021,0.107143,0.053571,0.129464,0.709821,224.000000,104
0.552239,0.672727,0.606557,0.133929,0.080357,0.165179,0.620536,224.000000,104
0.657895,0.462963,0.543478,0.058036,0.129464,0.111607,0.700893,224.000000,104
0.612903,0.413043,0.493506,0.053571,0.120536,0.084821,0.741071,224.000000,104
0.652174,0.612245,0.631579,0.071429,0.084821,0.133929,0.709821,224.000000,104
0.574074,0.632653,0.601942,0.102679,0.080357,0.138393,0.678571,224.000000,104
0.625000,0.172414,0.270270,0.026786,0.214286,0.044643,0.714286,224.000000,104
0.608696,0.528302,0.565657,0.080357,0.111607,0.125000,0.683036,224.000000,104
0.700000,0.538462,0.608696,0.053571,0.107143,0.125000,0.714286,224.000000,104
0.607143,0.641509,0.623853,0.098214,0.084821,0.151786,0.665179,224.000000,104
0.741935,0.442308,0.554217,0.035714,0.129464,0.102679,0.732143,224.000000,104
0.613636,0.551020,0.580645,0.075893,0.098214,0.120536,0.705357,224.000000,104
0.548387,0.369565,0.441558,0.062500,0.129464,0.075893,0.732143,224.000000,104
