Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,260
0.258824,0.687500,0.376068,0.215017,0.034130,0.075085,0.675768,293.000000,260
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,260
0.263158,0.625000,0.370370,0.191126,0.040956,0.068259,0.699659,293.000000,260
0.190476,0.750000,0.303797,0.348123,0.027304,0.081911,0.542662,293.000000,260
0.179104,0.375000,0.242424,0.187713,0.068259,0.040956,0.703072,293.000000,260
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,260
0.188525,0.718750,0.298701,0.337884,0.030717,0.078498,0.552901,293.000000,260
0.285714,0.687500,0.403670,0.187713,0.034130,0.075085,0.703072,293.000000,260
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,260
0.377358,0.625000,0.470588,0.112628,0.040956,0.068259,0.778157,293.000000,260
0.363636,0.625000,0.459770,0.119454,0.040956,0.068259,0.771331,293.000000,260
0.242424,0.500000,0.326531,0.170648,0.054608,0.054608,0.720137,293.000000,260
0.303030,0.625000,0.408163,0.156997,0.040956,0.068259,0.733788,293.000000,260
0.275862,0.500000,0.355556,0.143345,0.054608,0.054608,0.747440,293.000000,260
0.344262,0.656250,0.451613,0.136519,0.037543,0.071672,0.754266,293.000000,260
0.252874,0.687500,0.369748,0.221843,0.034130,0.075085,0.668942,293.000000,260
0.350000,0.656250,0.456522,0.133106,0.037543,0.071672,0.757679,293.000000,260
0.294118,0.625000,0.400000,0.163823,0.040956,0.068259,0.726962,293.000000,260
0.350000,0.656250,0.456522,0.133106,0.037543,0.071672,0.757679,293.000000,260
