Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
0.161364,1.000000,0.277886,0.838636,0.000000,0.161364,0.000000,440.000000,20
