Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.469388,1.000000,0.638889,0.530612,0.000000,0.469388,0.000000,49.000000,20
0.346939,1.000000,0.515152,0.653061,0.000000,0.346939,0.000000,49.000000,20
0.408163,1.000000,0.579710,0.591837,0.000000,0.408163,0.000000,49.000000,20
0.551020,1.000000,0.710526,0.448980,0.000000,0.551020,0.000000,49.000000,20
0.530612,1.000000,0.693333,0.469388,0.000000,0.530612,0.000000,49.000000,20
0.530612,1.000000,0.693333,0.469388,0.000000,0.530612,0.000000,49.000000,20
0.469388,1.000000,0.638889,0.530612,0.000000,0.469388,0.000000,49.000000,20
0.612245,1.000000,0.759494,0.387755,0.000000,0.612245,0.000000,49.000000,20
0.448980,1.000000,0.619718,0.551020,0.000000,0.448980,0.000000,49.000000,20
0.428571,1.000000,0.600000,0.571429,0.000000,0.428571,0.000000,49.000000,20
0.510204,1.000000,0.675676,0.489796,0.000000,0.510204,0.000000,49.000000,20
0.469388,1.000000,0.638889,0.530612,0.000000,0.469388,0.000000,49.000000,20
0.428571,1.000000,0.600000,0.571429,0.000000,0.428571,0.000000,49.000000,20
0.469388,1.000000,0.638889,0.530612,0.000000,0.469388,0.000000,49.000000,20
0.530612,1.000000,0.693333,0.469388,0.000000,0.530612,0.000000,49.000000,20
0.489796,1.000000,0.657534,0.510204,0.000000,0.489796,0.000000,49.000000,20
0.428571,1.000000,0.600000,0.571429,0.000000,0.428571,0.000000,49.000000,20
0.428571,1.000000,0.600000,0.571429,0.000000,0.428571,0.000000,49.000000,20
0.387755,1.000000,0.558824,0.612245,0.000000,0.387755,0.000000,49.000000,20
0.489796,1.000000,0.657534,0.510204,0.000000,0.489796,0.000000,49.000000,20
