Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.113636,0.116279,0.114943,0.304688,0.296875,0.039063,0.359375,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,20
