Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.027027,0.000000,0.972973,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
NaN,0.000000,NaN,0.000000,0.027027,0.000000,0.972973,148.000000,258
0.000000,0.000000,NaN,0.283784,0.006757,0.000000,0.709459,148.000000,258
0.000000,0.000000,NaN,0.135135,0.020270,0.000000,0.844595,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
0.000000,0.000000,NaN,0.020270,0.033784,0.000000,0.945946,148.000000,258
NaN,0.000000,NaN,0.000000,0.006757,0.000000,0.993243,148.000000,258
0.200000,0.142857,0.166667,0.027027,0.040541,0.006757,0.925676,148.000000,258
0.000000,0.000000,NaN,0.020270,0.027027,0.000000,0.952703,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
0.000000,0.000000,NaN,0.027027,0.033784,0.000000,0.939189,148.000000,258
NaN,0.000000,NaN,0.000000,0.006757,0.000000,0.993243,148.000000,258
0.000000,0.000000,NaN,0.006757,0.027027,0.000000,0.966216,148.000000,258
NaN,0.000000,NaN,0.000000,0.013514,0.000000,0.986486,148.000000,258
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,258
NaN,0.000000,NaN,0.000000,0.040541,0.000000,0.959459,148.000000,258
NaN,0.000000,NaN,0.000000,0.040541,0.000000,0.959459,148.000000,258
