Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.208696,0.347826,0.260870,0.200883,0.099338,0.052980,0.646799,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.026316,0.043478,0.032787,0.245033,0.145695,0.006623,0.602649,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.032680,0.072464,0.045045,0.326711,0.141280,0.011038,0.520971,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.287671,0.304348,0.295775,0.114790,0.105960,0.046358,0.732892,453.000000,30
0.143836,0.304348,0.195349,0.275938,0.105960,0.046358,0.571744,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.120755,0.463768,0.191617,0.514349,0.081678,0.070640,0.333333,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
0.152318,1.000000,0.264368,0.847682,0.000000,0.152318,0.000000,453.000000,30
