Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.225519,0.808511,0.352668,0.540933,0.037306,0.157513,0.264249,965.000000,610
0.225185,0.808511,0.352260,0.541969,0.037306,0.157513,0.263212,965.000000,610
0.246835,0.829787,0.380488,0.493264,0.033161,0.161658,0.311917,965.000000,610
0.236196,0.819149,0.366667,0.516062,0.035233,0.159585,0.289119,965.000000,610
0.225519,0.808511,0.352668,0.540933,0.037306,0.157513,0.264249,965.000000,610
0.226444,0.792553,0.352246,0.527461,0.040415,0.154404,0.277720,965.000000,610
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,610
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,610
0.225519,0.808511,0.352668,0.540933,0.037306,0.157513,0.264249,965.000000,610
0.224138,0.760638,0.346247,0.512953,0.046632,0.148187,0.292228,965.000000,610
0.225519,0.808511,0.352668,0.540933,0.037306,0.157513,0.264249,965.000000,610
0.242765,0.803191,0.372840,0.488083,0.038342,0.156477,0.317098,965.000000,610
0.236196,0.819149,0.366667,0.516062,0.035233,0.159585,0.289119,965.000000,610
0.234043,0.819149,0.364066,0.522280,0.035233,0.159585,0.282902,965.000000,610
0.225185,0.808511,0.352260,0.541969,0.037306,0.157513,0.263212,965.000000,610
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,610
0.252595,0.776596,0.381201,0.447668,0.043523,0.151295,0.357513,965.000000,610
0.226788,0.792553,0.352663,0.526425,0.040415,0.154404,0.278756,965.000000,610
0.224138,0.760638,0.346247,0.512953,0.046632,0.148187,0.292228,965.000000,610
0.223859,0.808511,0.350634,0.546114,0.037306,0.157513,0.259067,965.000000,610
