Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,38
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,38
0.750000,0.100000,0.176471,0.009009,0.243243,0.027027,0.720721,222.000000,38
0.511628,0.366667,0.427184,0.094595,0.171171,0.099099,0.635135,222.000000,38
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.615385,0.133333,0.219178,0.022523,0.234234,0.036036,0.707207,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
0.482759,0.466667,0.474576,0.135135,0.144144,0.126126,0.594595,222.000000,38
0.522727,0.383333,0.442308,0.094595,0.166667,0.103604,0.635135,222.000000,38
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,38
0.471698,0.416667,0.442478,0.126126,0.157658,0.112613,0.603604,222.000000,38
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,38
