Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,38
0.750000,0.428571,0.545455,0.020833,0.083333,0.062500,0.833333,48.000000,38
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,38
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,38
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,38
0.125000,1.000000,0.222222,0.875000,0.000000,0.125000,0.000000,48.000000,38
0.125000,1.000000,0.222222,0.875000,0.000000,0.125000,0.000000,48.000000,38
0.166667,0.500000,0.250000,0.104167,0.020833,0.020833,0.854167,48.000000,38
0.062500,1.000000,0.117647,0.937500,0.000000,0.062500,0.000000,48.000000,38
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,38
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,38
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,38
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,38
0.200000,0.600000,0.300000,0.250000,0.041667,0.062500,0.645833,48.000000,38
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,38
0.071429,0.333333,0.117647,0.270833,0.041667,0.020833,0.666667,48.000000,38
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,38
NaN,0.000000,NaN,0.000000,0.145833,0.000000,0.854167,48.000000,38
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,38
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,38
