Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.100000,0.500000,0.166667,0.176471,0.019608,0.019608,0.784314,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
NaN,0.000000,NaN,0.000000,0.049020,0.000000,0.950980,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
0.230769,0.750000,0.352941,0.196078,0.019608,0.058824,0.725490,102.000000,47
0.000000,0.000000,NaN,0.176471,0.019608,0.000000,0.803922,102.000000,47
0.038462,0.333333,0.068966,0.245098,0.019608,0.009804,0.725490,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
0.019608,1.000000,0.038462,0.980392,0.000000,0.019608,0.000000,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
NaN,0.000000,NaN,0.000000,0.019608,0.000000,0.980392,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
0.000000,0.000000,NaN,0.068627,0.058824,0.000000,0.872549,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
NaN,0.000000,NaN,0.000000,0.009804,0.000000,0.990196,102.000000,47
