Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.333333,0.250000,0.285714,0.019608,0.029412,0.009804,0.941176,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
0.142857,0.666667,0.235294,0.117647,0.009804,0.019608,0.852941,102.000000,47
0.200000,0.333333,0.250000,0.078431,0.039216,0.019608,0.862745,102.000000,47
0.029412,1.000000,0.057143,0.970588,0.000000,0.029412,0.000000,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
0.052632,0.200000,0.083333,0.176471,0.039216,0.009804,0.774510,102.000000,47
0.250000,0.250000,0.250000,0.029412,0.029412,0.009804,0.931373,102.000000,47
0.000000,0.000000,NaN,0.058824,0.029412,0.000000,0.911765,102.000000,47
NaN,0.000000,NaN,0.000000,0.078431,0.000000,0.921569,102.000000,47
0.019608,1.000000,0.038462,0.980392,0.000000,0.019608,0.000000,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,47
0.090909,0.500000,0.153846,0.098039,0.009804,0.009804,0.882353,102.000000,47
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,47
0.142857,0.500000,0.222222,0.058824,0.009804,0.009804,0.921569,102.000000,47
0.157895,1.000000,0.272727,0.156863,0.000000,0.029412,0.813725,102.000000,47
0.058824,1.000000,0.111111,0.941176,0.000000,0.058824,0.000000,102.000000,47
0.153846,0.500000,0.235294,0.107843,0.019608,0.019608,0.852941,102.000000,47
NaN,0.000000,NaN,0.000000,0.009804,0.000000,0.990196,102.000000,47
