Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.289474,0.151724,0.199095,0.061927,0.141055,0.025229,0.771789,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
0.261438,0.275862,0.268456,0.129587,0.120413,0.045872,0.704128,872.000000,47
0.261905,0.151724,0.192140,0.071101,0.141055,0.025229,0.762615,872.000000,47
0.166284,1.000000,0.285152,0.833716,0.000000,0.166284,0.000000,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
0.347222,0.344828,0.346021,0.107798,0.108945,0.057339,0.725917,872.000000,47
0.391304,0.062069,0.107143,0.016055,0.155963,0.010321,0.817661,872.000000,47
0.265957,0.172414,0.209205,0.079128,0.137615,0.028670,0.754587,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
0.166284,1.000000,0.285152,0.833716,0.000000,0.166284,0.000000,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
0.289474,0.151724,0.199095,0.061927,0.141055,0.025229,0.771789,872.000000,47
0.250000,0.248276,0.249135,0.123853,0.125000,0.041284,0.709862,872.000000,47
0.166284,1.000000,0.285152,0.833716,0.000000,0.166284,0.000000,872.000000,47
0.265957,0.172414,0.209205,0.079128,0.137615,0.028670,0.754587,872.000000,47
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,47
