Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.521739,0.111111,0.183206,0.036184,0.315789,0.039474,0.608553,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
0.428571,0.194444,0.267516,0.092105,0.286184,0.069079,0.552632,608.000000,47
0.509804,0.120370,0.194757,0.041118,0.312500,0.042763,0.603618,608.000000,47
0.355263,1.000000,0.524272,0.644737,0.000000,0.355263,0.000000,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
0.453608,0.203704,0.281150,0.087171,0.282895,0.072368,0.557566,608.000000,47
0.818182,0.041667,0.079295,0.003289,0.340461,0.014803,0.641447,608.000000,47
0.474576,0.129630,0.203636,0.050987,0.309211,0.046053,0.593750,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
0.355263,1.000000,0.524272,0.644737,0.000000,0.355263,0.000000,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
0.423077,0.152778,0.224490,0.074013,0.300987,0.054276,0.570724,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
0.521739,0.111111,0.183206,0.036184,0.315789,0.039474,0.608553,608.000000,47
0.411111,0.171296,0.241830,0.087171,0.294408,0.060855,0.557566,608.000000,47
0.355263,1.000000,0.524272,0.644737,0.000000,0.355263,0.000000,608.000000,47
0.474576,0.129630,0.203636,0.050987,0.309211,0.046053,0.593750,608.000000,47
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,47
