Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
0.678571,0.114458,0.195876,0.012081,0.197315,0.025503,0.765101,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
NaN,0.000000,NaN,0.000000,0.222819,0.000000,0.777181,745.000000,102
