Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.793103,0.185484,0.300654,0.031169,0.524675,0.119481,0.324675,385.000000,109
0.678261,0.314516,0.429752,0.096104,0.441558,0.202597,0.259740,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.587786,0.310484,0.406332,0.140260,0.444156,0.200000,0.215584,385.000000,109
0.673575,0.524194,0.589569,0.163636,0.306494,0.337662,0.192208,385.000000,109
0.568966,0.266129,0.362637,0.129870,0.472727,0.171429,0.225974,385.000000,109
0.530303,0.282258,0.368421,0.161039,0.462338,0.181818,0.194805,385.000000,109
0.500000,0.233871,0.318681,0.150649,0.493506,0.150649,0.205195,385.000000,109
0.616071,0.278226,0.383333,0.111688,0.464935,0.179221,0.244156,385.000000,109
0.570732,0.471774,0.516556,0.228571,0.340260,0.303896,0.127273,385.000000,109
0.681818,0.544355,0.605381,0.163636,0.293506,0.350649,0.192208,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.568345,0.318548,0.408269,0.155844,0.438961,0.205195,0.200000,385.000000,109
0.683417,0.548387,0.608501,0.163636,0.290909,0.353247,0.192208,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.688679,0.588710,0.634783,0.171429,0.264935,0.379221,0.184416,385.000000,109
0.648810,0.439516,0.524038,0.153247,0.361039,0.283117,0.202597,385.000000,109
NaN,0.000000,NaN,0.000000,0.644156,0.000000,0.355844,385.000000,109
0.491071,0.221774,0.305556,0.148052,0.501299,0.142857,0.207792,385.000000,109
