Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.696486,0.879032,0.777184,0.246753,0.077922,0.566234,0.109091,385.000000,109
0.772727,0.754032,0.763265,0.142857,0.158442,0.485714,0.212987,385.000000,109
0.610169,0.290323,0.393443,0.119481,0.457143,0.187013,0.236364,385.000000,109
0.720930,0.375000,0.493369,0.093506,0.402597,0.241558,0.262338,385.000000,109
0.675532,0.512097,0.582569,0.158442,0.314286,0.329870,0.197403,385.000000,109
0.553846,0.145161,0.230032,0.075325,0.550649,0.093506,0.280519,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.719231,0.754032,0.736220,0.189610,0.158442,0.485714,0.166234,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.673575,0.524194,0.589569,0.163636,0.306494,0.337662,0.192208,385.000000,109
0.774908,0.846774,0.809249,0.158442,0.098701,0.545455,0.197403,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.684211,0.209677,0.320988,0.062338,0.509091,0.135065,0.293506,385.000000,109
0.644377,0.854839,0.734835,0.303896,0.093506,0.550649,0.051948,385.000000,109
0.616279,0.213710,0.317365,0.085714,0.506494,0.137662,0.270130,385.000000,109
0.644156,1.000000,0.783570,0.355844,0.000000,0.644156,0.000000,385.000000,109
0.580952,0.491935,0.532751,0.228571,0.327273,0.316883,0.127273,385.000000,109
0.534247,0.157258,0.242991,0.088312,0.542857,0.101299,0.267532,385.000000,109
